ID,unit_address_as_provided,ADDRESS,state,city,zip_code,rent,longitude,latitude,mls1,rent1,mls2,rent2,mls3,rent3
1,2613 Grand Canyon Mckinney, TX 75072-2332,2613 Grand Canyon Ct,TX,75072,2001,-96.71,33.17672,14678183,3000,14691759,2500,14696779,3200
2,829 Barcelona Mesquite, TX 75150-4389,829 Barcelona Cir,TX,75150,1719,-96.60845,32.823154,14726686,1895,14700971,2400
3,7404 Rutgers #A Rowlett, TX 75088-8552,7404 Rutgers Cir,TX,75088,1812,-96.53091,32.88893,14682385,1950,14689646,1900,14672348,2895
4,7404 Rutgers #B Rowlett, TX 75088-8552,7404 Rutgers Cir,TX,75088,1812,-96.53091,32.88893,14682385,1950,14689646,1900,14672348,2895
5,322 Antler Court Lewisville, TX 75067-6505,322 Antler Ct,TX,75067,2046,-96.9985,33.00723,14706045,2900,14687782,1550,14704112,1750
6,7121 Starnes Road North Richland Hills, TX 76182-7721,7121 Starnes Rd,TX,76182,1991,-97.227554,32.88239,14684095,2595
7,1401 Paris Grand Prairie, TX 75050-3264,1401 Paris Dr,TX,75050,1840,-97.0228,32.75528,14686641,2275,14721923,1845
8,1336 Lakecrest Lewisville, TX 75057-2615,1336 Lake Crest Ln,TX,75057,1669,-97.010475,33.061756
9,1320 Lakecrest Ln Lewisville, TX 75057-2615,1320 Lake Crest Ln,TX,75057,1669,-97.01048,33.06145
10,1433 Lakecrest Lewisville, TX 75057-2670,1433 Lake Crest Ln,TX,75057,1681,-97.01001,33.063
11,2417 Stone Creek Plano, TX 75075-2941,2417 Stone Creek Dr,TX,75075,2372,-96.73981,33.03367,14692490,2300,14671001,2780,14706850,2300
12,3005 Saddlehead Plano, TX 75075-1529,3005 Saddlehead Dr,TX,75075,2377,-96.769554,33.03835,14676624,3650,14683189,3300,14679272,3000
13,280 Meadowcrest Terrell, TX 75160-5109,280 Meadowcrest Dr,TX,75160,1666,-96.26959,32.762615,14693824,2000,14659999,2000,14701550,1595
14,1103 Alexandria Forney, TX 75126,1103 Alexandria Dr,TX,75126,1807,-96.40881,32.743736,14666844,1750,14666352,1995,14675517,2295
15,14433 Serrano Ridge Road Haslet, TX 76052-5855,14433 Serrano Ridge Rd,TX,76052,1912,-97.36763,32.99312,14717362,2295,14703313,2500,14708428,2000
16,1233 Candler Drive Lancaster, TX 75134-4603,1233 Candler Dr,TX,75134,1742,-96.789795,32.62721,14669566,2200,14720102,3000
17,117 Charles St Desoto, TX 75115-3925,117 Charles St,TX,75115,1725,-96.85565,32.60889
18,502 Shockley Desoto, TX 75115-3314,502 Shockley Ave,TX,75115,1850,-96.846886,32.609337
19,14264 Chaps Dr Dallas, TX 75253,14264 Chaps Dr,TX,75253,1770,-96.58712,32.67319
20,15603 Danson Dr Dallas, TX 75253-5797,15603 Danson Dr,TX,75253,1841,-96.58262,32.68775,14693048,1395,14691745,2500
21,15635 Gatsby Ln Dallas, TX 75253-5798,15635 Gatsby Ln,TX,75253,1840,-96.58387,32.68459,14693048,1395
22,8345 O Hara Lane Fort Worth, TX 76123-1505,8345 Ohara Ln,TX,76123,1815,-97.36582,32.62042,14687768,1850,14693987,1850,14721924,1750
23,409 Kelley Fort Worth, TX 76120-1721,409 Kelley Ct,TX,76120,1714,-97.19093,32.77426,14683404,2250,14666418,2045,14702449,2165
24,7632 Craig Street Fort Worth, TX 76112-7304,7632 Craig St,TX,76112,1656,-97.1905,32.735504
25,1102 Jefferson St #A Mckinney, TX 75069-6445,1102 Jefferson St,TX,75069,1750,-96.606865,33.18812,14720896,1950
26,8805 Millwood Rowlett, TX 75088-4410,8805 Millwood Dr,TX,75088,1983,-96.5165,32.91338,14674740,2000,14630430,2095,14697282,2120
27,2008 Apollo Richardson, TX 75081-3225,2008 Apollo Rd,TX,75081,2324,-96.68585,32.95275,14715220,1550,14681264,2200,14709300,2600
28,7605 Harbor Rowlett, TX 75088-5329,7605 Harbor Dr,TX,75088,1668,-96.52773,32.89867,14708222,2200,14713299,2200,14705258,2395
29,2704 14th St Plano, TX 75074-6628,2704 14 St,TX,75074,1540,-96.67749,33.01774,14729145,1495,14723266,2200,14707843,2100
30,8205 Benares Dallas, TX 75243-3629,8205 Benares Dr,TX,75243,1547,-96.76192,32.916176,14702672,5500,14679336,1495
31,2042 Cardinal Lane Lewisville, TX 75077-1753,2042 Cardinal Ln,TX,75077,1979,-97.03211,33.07582,14685173,1975,14669695,750,14640556,2000
32,1332 Lakecrest Ln Lewisville, TX 75057-2615,1332 Lake Crest Ln,TX,75057,1668,-97.010475,33.06169
33,1304 Lakecrest Ln Lewisville, TX 75057-2615,1304 Lake Crest Ln,TX,75057,1676,-97.01049,33.061195
34,1408 Lakecrest Ln Lewisville, TX 75057-2669,1408 Lake Crest Ln,TX,75057,1683,-97.01045,33.06242
35,5645 Perrin Street The Colony, TX 75056-1946,5645 Perrin St,TX,75056,1707,-96.86718,33.094795,14686853,1595,14682218,1850,14616427,2850
36,815 S Willow Sherman, TX 75090-8131,815 S Willow St,TX,75090,1453,-96.59666,33.631313,14671740,1599,14717271,1200,14663484,1425
37,278 Meadowcrest Terrell, TX 75160-5109,278 Meadowcrest Dr,TX,75160,1671,-96.26942,32.76256,14693824,2000,14659999,2000,14701550,1595
38,1821 Ridgecrest Terrell, TX 75160-5115,1821 Ridgecrest Dr,TX,75160,1563,-96.26946,32.761246,14659999,2000,14701550,1595,14693824,2000
39,1941 Cross Oaks Lancaster, TX 75146-2041,1941 Cross Oaks Dr,TX,75146,1795,-96.79492,32.59557,14704359,2040,14709528,2250,14695980,2190
40,1422 Cascade St Mesquite, TX 75149-2358,1422 Cascade St,TX,75149,1558,-96.608154,32.778755,14682296,1600,14682072,1450
41,617 Braden Mesquite, TX 75149-4046,617 Braden St,TX,75149,1536,-96.60634,32.75779,14686937,1625,14691657,1850,14723259,1695
42,927 Ranch Dallas, TX 75253-5051,927 Ranch Rd,TX,75253,1758,-96.59708,32.69185,14664369,1825
43,7826 Arkan Parkway Dallas, TX 75241-5341,7826 Arkan Pkwy,TX,75241,1630,-96.81924,32.65105,14677265,2000,14656952,1695,14670491,1730
44,2802 Tenison Ennis, TX 75119-7734,2802 Tenison Dr,TX,75119,1835,-96.64999,32.35161
45,9217 Abaco Way Fort Worth, TX 76123-3599,9217 Abaco Way,TX,76123,1803,-97.36768,32.60947,14672809,1895,14713517,1695,14693987,1850
46,3516 Aruba Fort Worth, TX 76123-3527,3516 Aruba Ln,TX,76123,1766,-97.37238,32.61161,14713517,1695,14672809,1895,14717363,1750
47,1321 Lyra Ln Arlington, TX 76013-8312,1321 Lyra Ln,TX,76013,2874,-97.17847,32.724033,14706877,2250
48,1525 Bardfield Garland, TX 75041-4918,1525 Bardfield Ave,TX,75041,1647,-96.65133,32.871376,14676928,1800,14679044,1600,14695378,1795
49,11026 McCree Dallas, TX 75238-3033,11026 Mccree Rd,TX,75238,2454,-96.69238,32.87435,14690482,2350,14707899,2400,14676794,2700
50,601 Eastern Star Garland, TX 75040-5125,601 Eastern Star Dr,TX,75040,1636,-96.62422,32.92506,14718501,1700,14700871,1700,14699274,1699
51,6517 Cypress Rockwall, TX 75087-4517,6517 Cypress Ln,TX,75087,1833,-96.50536,32.91483,14662929,2095,14687321,2135,14674740,2000
52,7409 Rutgers #A Rowlett, TX 75088-8552,7409 Rutgers Cir,TX,75088,2170,-96.53056,32.889416,14682385,1950,14689646,1900,14672348,2895
53,7409 Rutgers #B Rowlett, TX 75088-8552,7409 Rutgers Cir,TX,75088,2170,-96.53056,32.889416,14682385,1950,14689646,1900,14672348,2895
54,4016 Bandera Plano, TX 75074-3802,4016 Bandera Dr,TX,75074,2187,-96.65209,33.02559,14677779,2275,14719354,2250,14679527,2295
55,1650 Belltower Drive Lewisville, TX 75067-3201,1650 Belltower Dr,TX,75067,2014,-97.03866,33.0427,14702326,2000,14681503,2050,14655313,2000
56,1340 Lakecrest Ln Lewisville, TX 75057-2615,1340 Lake Crest Ln,TX,75057,1671,-97.010475,33.061825
57,1312 Lakecrest Ln Lewisville, TX 75057-2615,1312 Lake Crest Ln,TX,75057,1669,-97.01049,33.06133
58,1432 Lakecrest Lewisville, TX 75057-2669,1432 Lake Crest Ln,TX,75057,1681,-97.01044,33.06299
59,15652 Gatsby Ln Dallas, TX 75253-5838,15652 Gatsby Ln,TX,75253,1720,-96.58365,32.68373,14693048,1395
60,14325 Wrangler Dallas, TX 75253-4956,14325 Wrangler Way,TX,75253,1985,-96.58585,32.673916
61,15634 Gatsby Ln Dallas, TX 75253-5838,15634 Gatsby Ln,TX,75253,1711,-96.58426,32.68425,14693048,1395
62,203 Martin Luther Duncanville, TX 75116-4028,203 Martin Luther Cir,TX,75116,1761,-96.89161,32.65167,14687246,1895
63,215 Oriole Duncanville, TX 75116-3813,215 Oriole Blvd,TX,75116,1597,-96.90263,32.65345,14685910,1795,14687246,1895
64,303 Mizell Duncanville, TX 75116-3417,303 Mizell St,TX,75116,1876,-96.91303,32.65662,14685910,1795
65,6811 Orangeville Dr Dallas, TX 75237-2574,6811 Orangeville Dr,TX,75237,1655,-96.88127,32.66665
66,3441 Cayman Fort Worth, TX 76123-3519,3441 Cayman Dr,TX,76123,1782,-97.37064,32.60956,14713517,1695,14672809,1895,14717363,1750
67,3512 Aruba Fort Worth, TX 76123-3527,3512 Aruba Ln,TX,76123,1771,-97.37225,32.61157,14713517,1695,14672809,1895,14717363,1750
68,3613 Cayman Fort Worth, TX 76123-3586,3613 Cayman Dr,TX,76123,1770,-97.3737,32.60933,14713517,1695,14717363,1750,14672809,1895
69,1818 Plantation Garland, TX 75044-7276,1818 Plantation Rd,TX,75044,1878,-96.655334,32.94131,14696909,1700,14642564,1800,14698218,2350
70,1205 Colony Garland, TX 75040-8147,1205 Colony Dr,TX,75040,1463,-96.61451,32.900246,14713610,1650,14664330,2150,14707032,1425
71,4221 Pineridge Garland, TX 75042-6144,4221 Pineridge Dr,TX,75042,1531,-96.69708,32.91465,14695879,2200
72,436 Perch Rockwall, TX 75032-6321,436 Perch Rd,TX,75032,1953,-96.45706,32.8875,14718793,2550,14706971,1850,14711295,1900
73,7721 Harbor Rowlett, TX 75088-5456,7721 Harbor Dr,TX,75088,1958,-96.52636,32.8986,14713299,2200,14708222,2200,14705258,2395
74,220 Dodge Trail Keller, TX 76248-4940,220 Dodge Trl,TX,76248,1888,-97.25854,32.92534,14642013,1950,14682013,2750
75,610 Ascot Drive Euless, TX 76040-5547,610 Ascot Dr,TX,76040,2145,-97.07933,32.82837,14723079,1995,14650790,1995,14694423,1995
76,1511 Donley Drive Euless, TX 76039-2510,1511 Donley Dr,TX,76039,1677,-97.09596,32.85896,14692933,1995,14690474,2000,14688343,1795
77,1349 Lakecrest Lewisville, TX 75057-2666,1349 Lake Crest Ln,TX,75057,1664,-97.01005,33.061756
78,1301 Lake Crest Lewisville, TX 75057-2666,1301 Lake Crest Ln,TX,75057,1701,-97.010124,33.060863
79,1416 Lake Crest Ln Lewisville, TX 75057-2669,1416 Lake Crest Ln,TX,75057,1712,-97.01045,33.0626
80,1050 Dubois Denison, TX 75020-7913,1050 Dubois St,TX,75020,1319,-96.55357,33.727615,14675348,1450,14714950,1150
81,5809 Haney Watauga, TX 76148-3006,5809 Haney Dr,TX,76148,1670,-97.2574,32.85963,14681987,1800,14711447,1400,14707715,1700
82,14248 Chaps Dr Dallas, TX 75253,14248 Chaps Dr,TX,75253,1803,-96.58735,32.67339
83,918 Abigale Dallas, TX 75253-5140,918 Abigale Ln,TX,75253,1722,-96.58196,32.68559,14693048,1395,14691745,2500
84,960 Ranch Dallas, TX 75253-5049,960 Ranch Rd,TX,75253,1765,-96.59779,32.69051,14664369,1825
85,414 E Mona Duncanville, TX 75137-2428,414 E Mona Ave,TX,75137,1577,-96.90333,32.64351,14698901,1195,14649276,1250
86,619 S Alexander Duncanville, TX 75137-2519,619 S Alexander Ave,TX,75137,1586,-96.89925,32.64655,14687246,1895
87,712 Woodcrest Ennis, TX 75119-7742,712 Woodcrest Dr,TX,75119,2102,-96.65281,32.35266
88,2800 Tenison Ennis, TX 75119-7734,2800 Tenison Dr,TX,75119,1962,-96.64987,32.35145
89,9101 Poynter Fort Worth, TX 76123-2609,9101 Poynter St,TX,76123,1837,-97.3638,32.60924,14672809,1895,14713517,1695,14689388,1920
90,3617 Cayman Fort Worth, TX 76123-3586,3617 Cayman Dr,TX,76123,1775,-97.37384,32.6094,14717363,1750,14713517,1695,14672809,1895
91,8005 Courageous Rowlett, TX 75089-2503,8005 Courageous Dr,TX,75089,1950,-96.52145,32.93327,14724449,2250,14722453,1800,14677921,2400
92,1724 Midcrest Plano, TX 75075-8537,1724 Midcrest Dr,TX,75075,2208,-96.72746,33.01128,14690192,3000,14677705,2000,14697740,2300
93,2617 Branch Oaks Garland, TX 75043-6008,2617 Branch Oaks Dr,TX,75043,1701,-96.589386,32.839474,14682400,2500,14715890,2950
94,7245 Windcrest Lane North Richland Hills, TX 76182-7715,7245 Windcrest Ln,TX,76182,1773,-97.22849,32.88054,14699316,2300,14684095,2595
95,1308 Lakecrest Lewisville, TX 75057-2615,1308 Lake Crest Ln,TX,75057,1670,-97.01049,33.06127
96,1404 Lake Crest Ln Lewisville, TX 75057-2669,1404 Lake Crest Ln,TX,75057,1713,-97.01046,33.06232
97,331 E Hull Denison, TX 75021-4921,331 E Hull St,TX,75021,1287,-96.531204,33.746346,14690797,1450,14686517,2000,14721445,1550
98,1104 Bainbridge Forney, TX 75126,1104 Bainbridge Ln,TX,75126,2098,-96.40634,32.747166,14666352,1995,14666844,1750,14698865,2495
99,7924 Eastwind Drive Fort Worth, TX 76137-1222,7924 Eastwind Dr,TX,76137,1906,-97.29248,32.885124,14687356,2450,14672954,1930,14696756,1900
100,1407 Alta Vista Mesquite, TX 75149-2304,1407 Alta Vista St,TX,75149,1429,-96.61049,32.779804,14682296,1600,14682072,1450
101,15648 Gatsby Ln Dallas, TX 75253-5838,15648 Gatsby Ln,TX,75253,1719,-96.5838,32.683853,14693048,1395
102,949 Abigale Dallas, TX 75253-5795,949 Abigale Ln,TX,75253,1709,-96.58355,32.68492,14693048,1395,14691745,2500
103,947 Ranch Dallas, TX 75253-5051,947 Ranch Rd,TX,75253,1769,-96.59774,32.69134,14664369,1825
104,931 Ranch Dallas, TX 75253-5051,931 Ranch Rd,TX,75253,1748,-96.59722,32.69175,14664369,1825
105,7955 Kansas Dallas, TX 75241-5300,7955 Kansas Ave,TX,75241,1635,-96.8225,32.64861,14677265,2000
106,818 Madrid Duncanville, TX 75116-3918,818 Madrid Dr,TX,75116,1753,-96.89207,32.65558,14687246,1895,14666388,1880
107,3456 Cayman Fort Worth, TX 76123-3518,3456 Cayman Dr,TX,76123,1786,-97.37131,32.6094,14713517,1695,14672809,1895,14717363,1750
108,9132 St Kitts Fort Worth, TX 76123-3522,9132 Saint Kitts Rd,TX,76123,1782,-97.37276,32.61027,14713517,1695,14672809,1895,14717363,1750
109,3609 St Vincent Fort Worth, TX 76123-1434,3609 Saint Vincent Rd,TX,76123,1740,-97.37398,32.60861,14717363,1750,14713517,1695,14672809,1895
110,3524 Aruba Fort Worth, TX 76123-3527,3524 Aruba Ln,TX,76123,1754,-97.37268,32.61174,14713517,1695,14672809,1895,14717363,1750
111,3613 Clearbrook Fort Worth, TX 76123-2319,3613 Clearbrook Dr,TX,76123,1966,-97.3736,32.61743,14686645,1990,14693987,1850,14713517,1695
112,141 Redbud Mckinney, TX 75069-3307,141 Redbud Trl,TX,75069,1635,-96.63554,33.20742,14711891,2099
113,3605 Smoketree Rockwall, TX 75032-9203,3605 Smoketree Dr,TX,75032,2074,-96.408424,32.903755
114,1512 Hickory Creek Rockwall, TX 75032-7336,1512 Hickory Creek Ln,TX,75032,2249,-96.43875,32.902683,14683499,1795,14710313,2075,14665262,1895
115,1008 Windsong Richardson, TX 75081-4442,1008 Windsong Trl,TX,75081,2417,-96.71002,32.94209,14675621,3000,14668967,3000,14697884,1850
116,6008 Redwood Rowlett, TX 75089-3103,6008 Redwood Ln,TX,75089,2027,-96.57427,32.915085,14717169,1780,14697038,1975,14691186,2100
117,1124 Siebold Ct. Mesquite, TX 75150-4249,1124 Siebold Ct,TX,75150,1836,-96.614845,32.82154,14719672,1700
118,4910 Vagas Rowlett, TX 75088-4816,4910 Vagas Dr,TX,75088,1963,-96.51443,32.90504,14714376,2100,14677028,2775,14697282,2120
119,106 Cedar View Rockwall, TX 75087-8707,106 Cedar View Dr,TX,75087,2303,-96.50877,32.91205,14662929,2095,14630430,2095,14674740,2000
120,806 Prairie Creek Princeton, TX 75407-6521,806 Prairie Creek Dr,TX,75407,1481,-96.50381,33.1812,14684181,2200,14679683,2395,14699500,2300
121,701 Dickey Drive Euless, TX 76040-5566,701 Dickey Dr,TX,76040,1980,-97.07381,32.82835,14650790,1995,14723079,1995
122,1344 Lakecrest Ln Lewisville, TX 75057-2615,1344 Lake Crest Ln,TX,75057,1682,-97.01047,33.061924
123,1348 Lakecrest Ln Lewisville, TX 75057-2615,1344 Lake Crest Ln,TX,75057,1682,-97.01047,33.061924
124,1309 Lakecrest Lewisville, TX 75057-2666,1309 Lake Crest Ln,TX,75057,1667,-97.01008,33.06101
125,1428 Lakecrest Lewisville, TX 75057-2669,1428 Lake Crest Ln,TX,75057,1706,-97.010445,33.06292
126,1121 E Rosedale St Sherman, TX 75090-8405,1121 E Rosedale St,TX,75090,1285,-96.59268,33.6279,14671740,1599
127,260 Meadowcrest Terrell, TX 75160-5109,260 Meadowcrest Dr,TX,75160,1702,-96.26767,32.76204,14659999,2000,14701550,1595,14693824,2000
128,1005 Cumberland Forney, TX 75126-6489,1005 Cumberland Dr,TX,75126,1844,-96.400406,32.74254,14701463,1800,14696564,2005,14661752,1795
129,14243 Chaps Drive Dallas, TX 75253,14243 Chaps Dr,TX,75253,1761,-96.587,32.67381
130,15626 Gatsby Ln Dallas, TX 75253-5838,15626 Gatsby Ln,TX,75253,1716,-96.58455,32.6845,14693048,1395
131,914 Abigale Dallas, TX 75253-5140,914 Abigale Ln,TX,75253,1799,-96.58181,32.68571,14693048,1395,14691745,2500
132,1815 Shady Glen Dallas, TX 75232-2349,1815 Shady Glen Ln,TX,75232,1812,-96.85023,32.676834
133,6743 Ohana Dallas, TX 75237-2581,6743 Ohana Pl,TX,75237,1723,-96.88236,32.66568,14666388,1880
134,9208 Abaco Way Fort Worth, TX 76123-3598,9208 Abaco Way,TX,76123,1768,-97.36793,32.60997,14672809,1895,14713517,1695,14693987,1850
135,9105 Poynter Fort Worth, TX 76123-2609,9105 Poynter St,TX,76123,1830,-97.36379,32.6091,14672809,1895,14713517,1695,14689388,1920
136,2502 Channing Grand Prairie, TX 75052-3922,2502 Channing Dr,TX,75052,1700,-97.041245,32.668587,14692606,2000,14710699,2200,14669697,2185
137,3315 Westhoff Dr Grand Prairie, TX 75052-6123,3315 Westhoff Dr,TX,75052,1725,-97.01419,32.689877,14665547,2000,14678218,2100,14692918,1995
138,3326 Spring Meadow Grand Prairie, TX 75052-6482,3326 Spring Meadow Ln,TX,75052,1759,-97.015495,32.689095,14665547,2000,14678218,2100,14692918,1995
139,3142 Lisetta Grand Prairie, TX 75052-6080,3142 Lisetta St,TX,75052,1695,-97.012276,32.693127,14678218,2100,14670612,1795,14692918,1995
140,509 Ivy Way Garland, TX 75043-3223,509 Ivy Way,TX,75043,1749,-96.61073,32.86371,14720001,1850,14682178,1850,14689477,1400
141,3801 Remington Sachse, TX 75048-5433,3801 Remington Ct,TX,75048,2258,-96.58767,32.953415,14700466,1995
142,901 Downing Forney, TX 75126-9717,901 Downing St,TX,75126,1883,-96.46655,32.759686,14703402,1850,14679686,1600,14686896,1799
143,602 Carl C Senter Forney, TX 75126-9732,602 Carl C Senter St,TX,75126,1757,-96.46669,32.76467,14679686,1600,14703402,1850,14651913,2450
144,468 Lakeside Rockwall, TX 75032-6134,468 Lakeside Dr,TX,75032,1540,-96.45667,32.885197,14706971,1850,14718793,2550,14674335,1715
145,123 Southampton Rockwall, TX 75032-6594,123 Southampton Dr,TX,75032,2412,-96.45882,32.896435,14672063,2550,14684683,2350,14711295,1900
146,2514 Amy Rowlett, TX 75088-5873,2514 Amy Ave,TX,75088,1936,-96.56612,32.88577,14714949,2000,14675543,1850
147,1216 Falling Water Drive Lewisville, TX 75067-7437,1216 Falling Water Dr,TX,75067,2159,-97.02519,33.013905,14687407,2200,14719106,2100,14691810,2295
148,405 Live Oak Drive Euless, TX 76040-3926,405 Live Oak Dr,TX,76040,2058,-97.11828,32.832336,14701406,2650,14697030,1975,14677358,3200
149,1337 Lakecrest Lewisville, TX 75057-2666,1337 Lake Crest Ln,TX,75057,1667,-97.010056,33.061523
150,1317 Lakecrest Lewisville, TX 75057-2666,1317 Lake Crest Ln,TX,75057,1670,-97.01007,33.06115
151,1412 Lake Crest Ln Lewisville, TX 75057-2669,1412 Lake Crest Ln,TX,75057,1686,-97.01045,33.06253
152,1621 Dragonback Pass Frisco, TX 75034-8711,1621 Dragonback Pass,TX,75036,2182,-96.90081,33.15602,14699721,2250,14683809,1995,14716217,2100
153,2418 Midnight Plano, TX 75093-3826,2418 Midnight Dr,TX,75093,2305,-96.77528,33.03076,14713618,2895,14727065,2895,14704073,2400
154,520 E Day St Denison, TX 75021-4814,520 E Day St,TX,75021,1270,-96.52805,33.747784,14689434,1375,14705787,1500,14698781,1600
155,1231 S Perry Denison, TX 75020-6033,1231 S Perry Ave,TX,75020,1607,-96.553215,33.743706,14726611,1450,14696145,1475,14641130,1400
156,515 N Rusk Denison, TX 75020-2503,515 N Rusk Ave,TX,75020,1271,-96.53838,33.760357,14685472,1200,14723221,1525,14674952,1525
157,1827 Willowbrook Terrell, TX 75160-5131,1827 Willowbrook Dr,TX,75160,1569,-96.26971,32.7622,14693824,2000,14659999,2000,14701550,1595
158,15642 Gatsby Ln Dallas, TX 75253-5838,15642 Gatsby Ln,TX,75253,1873,-96.58396,32.684006,14693048,1395
159,930 Abigale Dallas, TX 75253-5140,930 Abigale Ln,TX,75253,1801,-96.58241,32.68521,14693048,1395,14691745,2500
160,963 Ranch Dallas, TX 75253-5051,963 Ranch Rd,TX,75253,1893,-96.59827,32.690914,14664369,1825
161,6704 Ohana Dallas, TX 75237-2582,6704 Ohana Pl,TX,75237,1725,-96.88207,32.66734,14666388,1880
162,1310 Independence Grand Prairie, TX 75052-2016,1310 Independence Trl,TX,75052,1700,-97.020546,32.65783,14708183,2350,14717990,1695,14709206,2005
163,1018 S Murray Mckinney, TX 75069-6212,1018 S Murray St,TX,75069,1506,-96.6047,33.18939,14720896,1950
164,3025 Coolwood Rockwall, TX 75032-7404,3025 Coolwood Ln,TX,75032,1813,-96.43485,32.892845,14706712,1800,14702291,1795,14663640,2570
165,306 Trailridge Richardson, TX 75081-4727,306 Trailridge Dr,TX,75081,1969,-96.68708,32.942295,14700430,2200,14686075,2499,14719369,1900
166,1395 Stewart Rockwall, TX 75032-6566,1395 Stewart Dr,TX,75032,1869,-96.44353,32.901764,14698459,1950,14665262,1895,14683499,1795
167,1013 Weiss Princeton, TX 75407-6808,1013 Weiss Ave,TX,75407,1409,-96.4905,33.18408,14695029,1600,14682763,1600
168,3510 Princeton Dr Irving, TX 75062-4552,3510 Princeton Dr,TX,75062,1838,-96.948685,32.85001,14652857,2995,14697018,2400,14678223,2995
